Unique_ID,ID_No,AnnPer,Functional group,CSR,Family,Name,Host No Host,R.Nodes.1,C.R.Nodes.1,R.Nodes.2,C.R.Nodes.2,R.Nodes.3,C.R.Nodes.3,R.Nodes.4,C.R.Nodes.4,R.Nodes.5,C.R.Nodes.F,Leaf.1,Leaf.2,Leaf.3,Leaf.4,Leaf.5,L.leaf,Width.1,Width.2,Width.3,Width.4,Width.5,W.width,Height.1,Height.2,Height.3,Height.4,Height.5,H.height
27,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,3.6,3.8,0,0,0,3.8,7.9,7.9,0,0,0,7.9,9.5,12.7,0,0,0,12.7
28,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.5,2.3,1.7,0,0,2.3,3.3,4.5,4.2,0,0,4.5,2.5,4.4,6.6,0,0,6.6
29,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,3.4,6.5,0,0,0,0,6.5,10.1,0,0,0,0,10.1
30,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,5.1,10.9,0,0,0,0,10.9,10.7,0,0,0,0,10.7
31,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.8,3.4,3.2,2,0,3.4,5.7,6.5,6.6,3.8,0,6.6,4.7,7,11.5,14.1,0,14.1
32,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,4.5,4.5,3.2,0,0,4.5,9.4,8.9,6.5,0,0,9.4,12.8,15.5,15.6,0,0,15.6
33,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.3,4.2,3.1,0,0,4.2,6.3,8,6.8,0,0,8,7.5,12.7,10.7,0,0,12.7
34,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,3.1,4,4,2.3,0,4,7.1,7.6,7.3,6.3,0,7.6,6.6,8.5,9.1,10.4,0,10.4
35,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,4.5,0.9,1.3,0,0,4.5,10,2.8,4.5,0,0,10,9.1,10.9,6.5,0,0,10.9
36,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,4.8,10.5,0,0,0,0,10.5,10.6,0,0,0,0,10.6
37,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,4.4,2.5,1.5,0,0,4.4,8.4,5.5,7.2,0,0,8.4,12,12.8,11.2,0,0,12.8
38,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.9,0,0,0,2.9,5,6.1,0,0,0,6.1,6.6,7.1,0,0,0,7.1
39,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,2.2,4.6,0,0,0,0,4.6,4.4,0,0,0,0,4.4
40,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.4,1.7,0,0,0,2.4,5.6,4.3,0,0,0,5.6,5.1,6.8,0,0,0,6.8
41,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.6,3.1,0,0,0,3.1,5.6,6.2,0,0,0,6.2,7,9.1,0,0,0,9.1
42,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,5.3,4.5,0,0,0,5.3,10.6,8.9,0,0,0,10.6,11.2,21,0,0,0,21
43,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,3.5,3.6,0,0,0,3.6,8.1,6.9,0,0,0,8.1,8.3,9.2,0,0,0,9.2
44,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,4.1,4.9,0,0,0,4.9,9.6,9.8,0,0,0,9.8,9.7,18.8,0,0,0,18.8
991,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.7,2,0,0,0,2,3.5,3.8,0,0,0,3.8,3.3,3,0,0,0,3.3
992,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.1,1.3,0,0,0,1.3,2.6,2.8,0,0,0,2.8,3,3.2,0,0,0,3.2
993,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,2.1,3,2.9,0,0,3,5.9,6.6,6,0,0,6.6,6.4,7.5,12.7,0,0,12.7
994,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,1,1,0,1,2,2.6,3.8,1.5,0,3.8,4.5,5.6,7.8,6.2,0,7.8,6.7,7.6,13.6,15.3,0,15.3
995,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.9,1.7,0,0,0,1.9,4.2,2.6,0,0,0,4.2,4.1,3.5,0,0,0,4.1
1304,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.3,2,0,0,0,2,4,4.3,0,0,0,4.3,3,4.2,0,0,0,4.2
1305,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,1.4,2.3,1.8,3.7,0,3.7,3.6,4.1,3.7,7.6,0,7.6,3.1,5.4,7.9,21.7,0,21.7
1306,30,Ann,Grass,R,Poaceae,Lagurus ovatus,Host,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.4,0,3.6,0,0,0,3.6,0,4.8,0,0,0,4.8
1093,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,7,7,20,27,3,30,0,30,6.9,7.8,4.5,0,0,7.8,18.3,36,46.1,0,0,46.1,21.4,50.4,48.6,0,0,50.4
1094,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,2,2,36,38,6,44,0,44,8.2,11.7,5.2,0,0,11.7,17.9,27.7,54.7,0,0,54.7,12.5,46,91.5,0,0,91.5
1095,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,3,3,7,10,0,10,3.9,5.7,3.9,3.2,0,5.7,8.1,11,14.1,13.7,0,14.1,9.5,18.8,31,29.5,0,31
1096,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,6,6,1,7,0,7,4.7,6.3,6.2,0,0,6.3,7.3,15,18.6,0,0,18.6,8.8,24,53,0,0,53
1097,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,13,13,30,43,12,55,0,55,7.7,8.3,7.1,0,0,8.3,22.7,43.8,61.5,0,0,61.5,22.8,61.6,105.5,0,0,105.5
1098,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,25,25,1,26,0,26,8.7,10.6,5.2,0,0,10.6,19.1,23.4,41.6,0,0,41.6,13.7,42.2,84.4,0,0,84.4
1099,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,19,19,44,63,0,63,0,63,8.9,9,5.1,0,0,9,22.2,52.2,67.6,0,0,67.6,29.1,88.5,117.1,0,0,117.1
1100,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,2,2,9,11,0,11,0,11,5.9,9.2,6.7,0,0,9.2,12.4,16.9,17.5,0,0,17.5,10.9,38,72,0,0,72
1101,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,4,4,0,4,0,4,3.9,4.2,0,0,0,4.2,8.1,9.3,0,0,0,9.3,10.1,21,0,0,0,21
1102,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,1,1,14,15,6,21,0,21,5.2,6.5,6.2,0,0,6.5,10.7,18.1,37,0,0,37,15.3,38.1,76.2,0,0,76.2
1103,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,1,1,6,7,0,7,0,7,4.8,5.6,5.3,0,0,5.6,10.1,24.8,15.4,0,0,24.8,9.4,24.8,37,0,0,37
1104,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,6,6,5,11,0,11,3.3,6.4,6.7,0,0,6.7,6.6,12.5,23.6,0,0,23.6,9.8,21.1,57,0,0,57
1343,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,8,8,0,8,4.1,5,5.5,0,0,5.5,7.6,3.9,21.1,0,0,21.1,8.9,6.5,19.2,0,0,19.2
1344,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,3,3,0,3,1.1,2.4,4,0,0,4,3.1,5.5,0.1,0,0,5.5,4.7,5.9,18.7,0,0,18.7
1345,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,5,5,0,5,1.5,3.1,5.5,0,0,5.5,3.9,5.9,12.1,0,0,12.1,4,6.5,17.3,0,0,17.3
1346,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,1,1,0,1,0.9,2.8,6.2,0,0,6.2,2.1,5.5,11.7,0,0,11.7,1.8,3.7,15.3,0,0,15.3
1347,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.7,1.5,0,0,0,0,1.5,5.2,0,0,0,0,5.2
1353,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,1,1,2,3,0,2.6,3.6,5.8,0,5.8,0,5.2,7.2,10.1,0,10.1,0,4.6,10.7,36,0,36
1355,31,Per,Legume,SC,Fabaceae,Lathyrus japonicus,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,2,3.4,4.2,0,0,0,4.2,3.3,4.8,0,0,0,4.8
68,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,1.3,4,0,0,0,0,4,5.3,0,0,0,0,5.3
69,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.6,1.9,2.3,2.2,0,2.3,3.1,4,4.5,4.3,0,4.5,3.2,3.5,4.1,6.7,0,6.7
71,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1.8,5,0,0,0,0,5,6.1,0,0,0,0,6.1
72,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.1,1.3,0,0,0,1.3,3.5,3.2,0,0,0,3.5,4,4,0,0,0,4
73,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.3,0.5,0,0,0,1.3,3.5,1,0,0,0,3.5,4.7,4.7,0,0,0,4.7
74,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.1,0,0,0,2.2,5.2,2.1,0,0,0,5.2,7,8.2,0,0,0,8.2
75,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.6,2.1,0,0,0,2.1,4.7,4.7,0,0,0,4.7,5.2,4.9,0,0,0,5.2
76,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,4.6,0,0,0,0,4.6,5.2,0,0,0,0,5.2
77,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,2.4,5.4,0,0,0,0,5.4,5.8,0,0,0,0,5.8
78,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,3.9,4.9,3,2,0,4.9,9.4,7.5,4.9,4,0,9.4,11.2,15.3,16.7,17.2,0,17.2
79,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,1,1,9,10,0,10,3.9,3.6,3.2,3.3,0,3.9,8.4,7.5,14.6,20,0,20,7.7,12,22.2,32.1,0,32.1
80,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.3,3.2,2.1,0,0,3.2,5.2,3.8,4,0,0,5.2,6.5,4.2,9.8,0,0,9.8
81,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.6,2.6,0,0,0,2.6,5.5,5.3,0,0,0,5.5,5.1,6.5,0,0,0,6.5
82,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,0,1.9,4.4,4.8,0,0,0,4.8,3.7,4,0,0,0,4
83,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.8,3.1,3.5,0,0,3.5,6.4,6.7,6.8,0,0,6.8,7.1,9.1,19.6,0,0,19.6
84,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.6,2.7,0,0,0,2.7,5.6,5.7,0,0,0,5.7,6.4,5.9,0,0,0,6.4
85,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.6,2.2,2.5,0,0,2.5,4,4.3,3.9,0,0,4.3,5.1,5.9,7.3,0,0,7.3
86,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.6,2.5,2.2,0,2.6,4.9,5.3,4.1,3.9,0,5.3,6.6,8.1,8,9.4,0,9.4
87,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.9,2,0,0,0,2,3.7,4.2,0,0,0,4.2,4.7,3.9,0,0,0,4.7
88,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,2.4,5.6,0,0,0,0,5.6,8.4,0,0,0,0,8.4
1001,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6,0,0,0,0,2.6,3.5,0,0,0,0,3.5
1002,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.4,1.8,0,0,0,1.8,3.8,3.6,0,0,0,3.8,3.9,3.7,0,0,0,3.9
1003,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.1,3.3,0,0,0,0,3.3,4.3,0,0,0,0,4.3
1004,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,1.6,3.2,3.3,0,0,0,3.3,2.7,3.1,0,0,0,3.1
1005,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.9,2.5,0,0,2.5,4.2,4,4,0,0,4.2,4.7,5.3,5.3,0,0,5.3
1307,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.4,0,0,0,2.4,4.5,4.3,0,0,0,4.5,2.9,6.4,0,0,0,6.4
1308,33,Per,Forb,CR/CSR,Asteraceae,Leucanthemum vulgare,Host,0,0,0,0,0,0,0,0,0,0,0.9,1.2,0,0,0,1.2,2.6,2.9,0,0,0,2.9,2.8,3.5,0,0,0,3.5
1,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.4,0,0,0,1.8,4.2,3.8,0,0,0,4.2,4.7,5.1,0,0,0,5.1
2,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,0,0,51,51,0,51,2.2,2.6,6.4,6.9,0,6.9,5.2,5.1,25,51.4,0,51.4,5.1,6.9,29.5,75.1,0,75.1
3,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,13,13,89,102,0,102,3.6,4.1,7.1,0,0,7.1,8.3,14.1,35.9,0,0,35.9,9.5,19.4,62.5,0,0,62.5
4,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,79,79,279,358,0,358,2.3,8.7,10.8,5.8,0,10.8,5.8,23.4,110.2,155.4,0,155.4,7,40.6,142.5,191.9,0,191.9
5,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,1,1,17,18,1,19,0,19,7.5,9.2,9.4,0,0,9.4,14.1,42.2,63.4,0,0,63.4,11.1,39.4,57.1,0,0,57.1
6,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,4,4,0,4,0,4,5.2,7.4,0,0,0,7.4,10.3,13.3,0,0,0,13.3,11.1,30.7,0,0,0,30.7
7,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,42,42,93,135,0,135,4,5.4,7.2,7.6,0,7.6,7.6,19.9,42.3,59.3,0,59.3,6.6,24.9,83.7,143.3,0,143.3
8,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,2,2,12,14,0,14,0,14,6.5,7.9,4.1,0,0,7.9,13.8,18.5,38.3,0,0,38.3,15,39.4,81.6,0,0,81.6
9,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,12,12,92,104,61,165,0,165,8.8,11.3,10.2,5.4,0,11.3,18.4,72.3,111.9,80.1,0,111.9,14.2,76.8,95.2,104,0,104
10,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,0,0,0,0,0,0,3.6,4.9,0,0,0,4.9,7.7,24.8,0,0,0,24.8,7.8,22.7,0,0,0,22.7
11,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,18,18,104,122,75,197,0,197,9.4,9.5,9.7,0,0,9.7,19.4,63.2,89.9,0,0,89.9,20,77,111.5,0,0,111.5
12,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,2,2,11,13,3,16,0,16,6.6,6.7,5.7,0,0,6.7,13.1,17.3,26,0,0,26,10.7,37.7,75.8,0,0,75.8
13,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,5,5,13,18,0,18,0,18,6.7,8.2,7.9,0,0,8.2,15,45.6,0.3,0,0,45.6,14.7,65.8,73.3,0,0,73.3
14,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,2,2,144,146,0,146,1.2,2.9,9,9.8,0,9.8,3.3,5.5,49.4,121.3,0,121.3,2.6,6.3,57.2,147.2,0,147.2
15,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,4,4,75,79,60,139,0,139,6.8,8.7,7.8,0,0,8.7,14.8,40.1,70.8,0,0,70.8,11.5,42.7,72.2,0,0,72.2
16,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,4,4,118,122,117,239,0,239,5.1,8.4,7.3,0,0,8.4,10.1,49.1,73.6,0,0,73.6,12,43.3,97.1,0,0,97.1
17,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,9,9,0,9,100,109,1,110,5.9,6.9,0,7,0,7,13.3,40.8,0,50.2,0,50.2,14,52.2,0,147.6,0,147.6
18,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,1,1,7,8,7,15,0,15,5.4,6.5,6.1,0,0,6.5,13.7,24.4,27.8,0,0,27.8,11.6,27.1,50.4,0,0,50.4
19,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,5,5,25,30,26,56,0,56,8,11,7.3,0,0,11,17.7,56.8,67.9,0,0,67.9,13,56.8,62.2,0,0,62.2
20,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,3,3,8,11,0,11,3.6,5.4,6.3,3.3,0,6.3,8.6,22.9,37.9,27.7,0,37.9,9.7,27.3,35.4,38.8,0,38.8
21,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,72,72,75,147,0,147,4.2,11.1,13.1,0,0,13.1,8.9,49,110.9,0,0,110.9,7.4,36,105.3,0,0,105.3
22,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,23,23,147,170,0,170,0,170,8.5,11.7,11.7,0,0,11.7,23.6,84,103.2,0,0,103.2,25.2,84,96.5,0,0,96.5
971,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,1,1,64,65,19,84,0,84,4.5,10.3,12.4,0,0,12.4,8.8,54.2,79.1,0,0,79.1,6.7,47.3,84.8,0,0,84.8
972,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,88,88,66,154,0,154,2.7,7.7,6.8,0,0,7.7,7.1,26.3,76.2,0,0,76.2,7.2,29.6,89.8,0,0,89.8
973,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,9,9,101,110,97,207,0,207,7.7,9.8,10.5,0,0,10.5,16,75.6,90.6,0,0,90.6,15.1,64.2,88.6,0,0,88.6
974,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,24,24,348,372,0,372,2.8,5.1,7.9,7,0,7.9,5.4,10.3,74.1,104,0,104,5.7,16.9,86.6,148,0,148
975,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,38,38,64,102,0,102,3.1,4.5,9.1,0,0,9.1,7.3,11.4,80,0,0,80,7.6,18.8,64.3,0,0,64.3
1310,34,Per,Legume,S/CSR,Fabaceae,Lotus corniculatus,Host,0,0,0,0,0,0,0,0,0,0,2.1,2.3,0,0,0,2.3,5.1,5.1,0,0,0,5.1,7.4,6.3,0,0,0,7.4
793,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.3,0,0,0,2.3,4.2,4.3,0,0,0,4.3,2.1,6.1,0,0,0,6.1
794,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.7,2.2,0,0,0,2.7,6.2,4.7,0,0,0,6.2,5.7,6.5,0,0,0,6.5
795,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.4,3.7,2.1,0,0,3.7,6.3,5.6,5.2,0,0,6.3,7.3,7,7.7,0,0,7.7
796,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.8,3.9,0,0,0,3.9,4.5,7.3,0,0,0,7.3,5.6,7.5,0,0,0,7.5
797,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,3.6,6.8,5.1,0,0,0,6.8,9.2,7.2,0,0,0,9.2
798,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.5,0,0,0,2.5,5.2,5.8,0,0,0,5.8,4.5,5.2,0,0,0,5.2
799,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.1,2.4,0,0,0,2.4,5,5.2,0,0,0,5.2,3.9,4.7,0,0,0,4.7
800,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2,3.2,0,0,0,3.2,5.3,11.5,0,0,0,11.5,10.6,11.5,0,0,0,11.5
801,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.4,1.9,0,0,2.4,4.3,4.9,5.2,0,0,5.2,5.1,6.5,12,0,0,12
802,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.5,1.7,0,0,0,1.7,3.7,3.9,0,0,0,3.9,3.3,3.6,0,0,0,3.6
803,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,5.2,0,0,0,0,5.2,7.2,0,0,0,0,7.2
804,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.7,1.4,0,0,2.7,4.8,5.6,4.7,0,0,5.6,4.8,3.5,9.7,0,0,9.7
805,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,3.6,4,0,0,0,4,7.4,8,0,0,0,8,8.5,12.1,0,0,0,12.1
806,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,3.2,3.7,0,0,0,3.7,6.6,7.5,0,0,0,7.5,6,9.7,0,0,0,9.7
807,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.8,3,0,0,0,3,5.8,6,0,0,0,6,6.6,9.1,0,0,0,9.1
808,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.9,2.1,2.9,2.6,0,2.9,5.2,5.1,4.6,4,0,5.2,8.1,8.3,5.4,6.7,0,8.3
809,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.7,3.3,0,0,0,3.3,6.2,7.3,0,0,0,7.3,10.1,10.3,0,0,0,10.3
810,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.8,4,0,0,0,4,7.1,5,0,0,0,7.1,6.7,7.9,0,0,0,7.9
811,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,2.6,5.7,3.9,0,0,0,5.7,6.8,7.2,0,0,0,7.2
812,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,2,2,0,2,2.1,3.1,3.5,4,0,4,5.6,7.6,12.6,16,0,16,6.7,7.6,7.4,13.5,0,13.5
