"","Germ_date","Trans_date","Unique_ID","Host_code","Population","Euphrasia_sp","Leaf collected","Indumentum","Flower colour","Purple flushed","Node","Flower date","Height","Corolla size","Teeth","Branches","Leaf length","Internode length","Cauline ratio","Euphrasia_sp2","Population2"
"630","11/04/2018","23/04/2018","A444","ACU","M1769","Euphrasia micrantha",0,0,"W","0","7",2018-07-31,24.7,"4.2","2","0","2.9","8.9","3.068965517","Euphrasia micrantha","M1769"
"631","13/04/2018","24/04/2018","B669","PLA","R1762","Euphrasia rostkoviana",1,1,"W","0","9",2018-07-31,30.1,"6.3","3","0","4","5.5","1.375","Euphrasia rostkoviana","R1762"
"632","17/04/2018","26/04/2018","B1210","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","11",2018-07-31,28.1,"6","4","1","4.7","2.9","0.617021277","Euphrasia rostkoviana","R1765"
"633","17/04/2018","26/04/2018","A1083","PLA","M1768","Euphrasia micrantha",0,0,"W","1","11",2018-07-31,41.9,"4.4","3","0","2.6","3.4","1.307692308","Euphrasia micrantha","M1768"
"634","11/04/2018","23/04/2018","A373","LCO","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-07-31,39.1,"5.9","3","0","3.6","3.2","0.888888889","Euphrasia tetraquetra","T1761"
"635","20/04/2018","01/05/2018","A1459","DFL","M1768","Euphrasia micrantha",0,0,"W","1","10",2018-07-31,31,"4.5","2","3","4.2","4","0.952380952","Euphrasia micrantha","M1768"
"636","20/04/2018","01/05/2018","A1392","PLA","A1763","Euphrasia anglica",1,1,"W","0","11",2018-07-31,19.9,"5.7","3","0","4.2","2.8","0.666666667","Euphrasia anglica","A1766"
"637","13/04/2018","23/04/2018","A553","FOV","A1766","Euphrasia anglica",0,1,"W","0","9",2018-07-31,18.6,"6.3","4","2","4.3","2.2","0.511627907","Euphrasia anglica","A1766"
"638","10/04/2018","19/04/2018","B270","PLA","R1762","Euphrasia rostkoviana",1,1,"W","0","8",2018-07-31,30.3,"6.1","3","0","4.1","3.3","0.804878049","Euphrasia rostkoviana","R1762"
"639","13/04/2018","23/04/2018","A611","FOV","M1769","Euphrasia micrantha",0,0,"W","0","8",2018-08-01,6,"4","1","0","1.9","1","0.526315789","Euphrasia micrantha","M1769"
"640","17/04/2018","26/04/2018","B1196","HLA","R1785","Euphrasia rivularis",1,1,"W","0","8",2018-08-01,13.9,"5","2","0","3.1","2","0.64516129","Euphrasia rivularis","R1785"
"641","30/04/2018","02/05/2018","A1895","FOV","M1768","Euphrasia micrantha",0,0,"V","0","8",2018-08-01,28.4,"5.5","2","0","3","4.7","1.566666667","Euphrasia micrantha","M1768"
"642","09/05/2018","10/05/2018","A1999","LPE","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-01,56.1,"6.3","3","4","4.2","8","1.904761905","Euphrasia micrantha","M1768"
"643","13/04/2018","23/04/2018","A630","PLA","M1768","Euphrasia micrantha",0,0,"V","1","8",2018-08-01,16,"5","1","0","1.7","2.2","1.294117647","Euphrasia micrantha","M1768"
"644","20/04/2018","01/05/2018","A1337","VCH","V1761","Euphrasia vigursii",0,0,"V","1","12",2018-08-01,34.3,"5.1","3","0","4.3","3","0.697674419","Euphrasia vigursii","V1761"
"645","13/04/2018","23/04/2018","A594","VCH","A1766","Euphrasia anglica",0,1,"W","0","12",2018-08-01,25,"7.1","4","0","5","2.1","0.42","Euphrasia anglica","A1766"
"646","25/04/2018","02/05/2018","A1725","HPU","M1769","Euphrasia micrantha",0,0,"W","1","6",2018-08-01,5.6,"1.8","1","0","1.1","0.5","0.454545455","Euphrasia micrantha","M1769"
"647","11/04/2018","23/04/2018","A422","FOV","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-01,64.7,"6.4","5","0","5.5","9.89","1.798181818","Euphrasia tetraquetra","T1761"
"648","17/04/2018","26/04/2018","A702","ACU","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-01,52.8,"5.8","4","0","5","8.4","1.68","Euphrasia tetraquetra","T1761"
"649","25/04/2018","02/05/2018","A1638","HLA","A1763","Euphrasia anglica",1,1,"W","0","10",2018-08-01,19.1,"6.1","3","0","5.7","2.5","0.438596491","Euphrasia anglica","A1766"
"650","20/04/2018","01/05/2018","B1606","PLA","R1785","Euphrasia rivularis",1,1,"W","0","8",2018-08-01,12.7,"5.8","2","1","2.7","1.4","0.518518519","Euphrasia rivularis","R1785"
"651","17/04/2018","26/04/2018","A805","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-08-01,52.1,"5.7","5","0","4.6","4.7","1.02173913","Euphrasia tetraquetra","T1761"
"652","17/04/2018","26/04/2018","A932","LCO","A1763","Euphrasia anglica",0,1,"W","0","10",2018-08-02,32.2,"5.9","4","1","6.4","4.1","0.640625","Euphrasia anglica","A1766"
"653","17/04/2018","26/04/2018","A1012","UGA","A1766","Euphrasia anglica",0,1,"W","0","11",2018-08-02,19.8,"6.1","3","1","5","1.1","0.22","Euphrasia anglica","A1766"
"654","25/04/2018","02/05/2018","A1690","VCH","M1768","Euphrasia micrantha",0,0,"V","1","7",2018-08-02,32.9,"5.2","2","0","3.2","9.3","2.90625","Euphrasia micrantha","M1768"
"655","10/04/2018","19/04/2018","A227","CVU","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-08-02,29,"4.3","2","0","2.7","4.1","1.518518519","Euphrasia micrantha","M1768"
"656","17/04/2018","26/04/2018","A1023","PMA","A1766","Euphrasia anglica",0,1,"W","0","12",2018-08-02,26.4,"6.9","4","1","6.3","2.1","0.333333333","Euphrasia anglica","A1766"
"657","20/04/2018","01/05/2018","A1474","LCO","M1768","Euphrasia micrantha",0,0,"W","0","7",2018-08-02,34.7,"5.6","2","3","3.7","5.1","1.378378378","Euphrasia micrantha","M1768"
"658","09/04/2018","19/04/2018","A86","PMA","A1766","Euphrasia anglica",0,1,"W","0","11",2018-08-02,27,"6.8","3","0","4.8","1.8","0.375","Euphrasia anglica","A1766"
"659","20/04/2018","01/05/2018","A1520","FOV","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-07-28,22.6,"4.8","1","0","2.5","4.6","1.84","Euphrasia micrantha","M1769"
"660","15/05/2018","23/05/2018","A2034","FOV","M1768","Euphrasia micrantha",0,0,"W","0","6",2018-08-02,22,"5","2","0","3.1","4.4","1.419354839","Euphrasia micrantha","M1768"
"661","20/04/2018","01/05/2018","A1495","PLA","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-02,22.6,"4.2","2","0","2.7","4.7","1.740740741","Euphrasia micrantha","M1768"
"662","20/04/2018","01/05/2018","B1582","PLA","R1764","Euphrasia rostkoviana",1,1,"W","0","8",2018-08-03,18,"8.2","3","0","5","2.6","0.52","Euphrasia rostkoviana","R1764"
"663","11/04/2018","23/04/2018","A442","OVU","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-03,33.3,"8.5","4","0","5.2","5.2","1","Euphrasia anglica","A1766"
"664","13/04/2018","23/04/2018","A587","UGA","A1763","Euphrasia anglica",0,1,"W","0","8",2018-08-03,15.8,"6","4","0","4.5","2.1","0.466666667","Euphrasia anglica","A1766"
"665","13/04/2018","26/04/2018","A622","LCO","M1768","Euphrasia micrantha",0,0,"W","0","13",2018-08-03,50.9,"5.1","2","0","3.5","5.6","1.6","Euphrasia micrantha","M1768"
"666","13/04/2018","23/04/2018","A513","ACU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-03,45.3,"5.5","3","0","3.8","8.4","2.210526316","Euphrasia tetraquetra","T1761"
"667","20/04/2018","01/05/2018","B1622","PLA","M1787","Euphrasia montana",1,1,"W","0","9",2018-08-03,19.3,"8.1","3","0","2.8","0.6","0.214285714","Euphrasia montana","M1787"
"668","20/04/2018","01/05/2018","A1462","FOV","M1768","Euphrasia micrantha",0,0,"W","1","10",2018-08-03,33.6,"5.4","3","2","3.3","5.6","1.696969697","Euphrasia micrantha","M1768"
"669","13/04/2018","23/04/2018","A640","UGA","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-08-03,22.2,"4.4","2","1","3.2","8.5","2.65625","Euphrasia micrantha","M1769"
"670","17/04/2018","26/04/2018","B1187","HLA","R1786","Euphrasia rivularis",1,1,"W","0","11",2018-08-03,33,"6.2","2","0","4","10.4","2.6","Euphrasia rivularis","R1786"
"671","10/04/2018","19/04/2018","A231","DFL","M1768","Euphrasia micrantha",0,0,"V","1","9",2018-08-03,15.5,"5.5","1","0","2.4","1.5","0.625","Euphrasia micrantha","M1768"
"672","17/04/2018","26/04/2018","A1149","PMA","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-08-05,19.3,"4.3","2","4","3.4","6.4","1.882352941","Euphrasia micrantha","M1769"
"673","17/04/2018","26/04/2018","B1185","HLA","R1786","Euphrasia rivularis",1,1,"W","0","9",2018-08-05,17.4,"5.6","2","0","2.9","2.5","0.862068966","Euphrasia rivularis","R1786"
"674","11/04/2018","23/04/2018","A432","PMA","A1766","Euphrasia anglica",1,1,"W","0","10",2018-08-05,13.7,"5","3","2","4.6","1.5","0.326086957","Euphrasia anglica","A1766"
"675","20/04/2018","01/05/2018","A1280","FOV","V1761","Euphrasia vigursii",1,1,"V","1","12",2018-08-05,50.7,"7","4","0","4.7","5.7","1.212765957","Euphrasia vigursii","V1761"
"676","20/04/2018","01/05/2018","A1293","LPE","T1761","Euphrasia vigursii",1,1,"W","1","12",2018-08-05,60.1,"5.4","5","1","6.6","8.5","1.287878788","Euphrasia tetraquetra","T1761"
"677","25/04/2018","02/05/2018","A1750","LPE","T1761","Euphrasia vigursii",1,1,"W","0","11",2018-08-05,42.6,"-","4","0","5.1","4.1","0.803921569","Euphrasia tetraquetra","T1761"
"678","17/04/2018","26/04/2018","A1021","OVU","A1766","Euphrasia anglica",1,1,"W","0","7",2018-08-05,12.8,"5.9","2","1","4.8","1.3","0.270833333","Euphrasia anglica","A1766"
"679","25/04/2018","02/05/2018","A1646","PLA","A1763","Euphrasia anglica",1,1,"W","0","11",2018-08-05,23.5,"6.9","2","1","5","2.1","0.42","Euphrasia anglica","A1766"
"680","13/04/2018","26/04/2018","A537","ACU","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-05,19,"6.1","3","0","4.2","1.5","0.357142857","Euphrasia anglica","A1766"
"681","25/04/2018","02/05/2018","B1803","PLA","M1787","Euphrasia montana",1,1,"W","0","12",2018-08-05,24.5,"4.1","3","0","4.6","1.8","0.391304348","Euphrasia montana","M1787"
"682","17/04/2018","26/04/2018","A1139","OVU","M1769","Euphrasia micrantha",0,0,"W","1","8",2018-08-05,25.9,"4.6","2","0","2.7","7.3","2.703703704","Euphrasia micrantha","M1769"
"683","30/04/2018","02/05/2018","A1867","LPE","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-08-05,46.5,"6.3","4","0","4.6","4.2","0.913043478","Euphrasia tetraquetra","T1761"
"684","20/04/2018","01/05/2018","B1583","PLA","R1764","Euphrasia rostkoviana",1,1,"W","0","8",2018-08-04,17,"7.2","3","0","4.5","1.7","0.377777778","Euphrasia rostkoviana","R1764"
"685","09/04/2018","19/04/2018","A59","DFL","A1763","Euphrasia anglica",0,1,"W","0","10",2018-08-03,21.3,"-","3","2","4.3","3.6","0.837209302","Euphrasia anglica","A1766"
"686","11/04/2018","23/04/2018","A409","UGA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-04,54.9,"4.4","4","0","4.2","4.8","1.142857143","Euphrasia tetraquetra","T1761"
"687","09/05/2018","10/05/2018","A2005","VCH","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-04,74.5,"8.1","4","2","4.4","17.5","3.977272727","Euphrasia micrantha","M1768"
"688","13/04/2018","23/04/2018","A554","FOV","A1766","Euphrasia anglica",0,1,"W","0","9",2018-08-04,26.7,"-","4","0","5.4","6.5","1.203703704","Euphrasia anglica","A1766"
"689","13/04/2018","23/04/2018","A628","OVU","M1768","Euphrasia micrantha",0,0,"W","1","10",2018-08-03,28.8,"-","2","0","2.3","3.7","1.608695652","Euphrasia micrantha","M1768"
"690","20/04/2018","01/05/2018","A1391","PLA","A1763","Euphrasia anglica",1,1,"W","0","12",2018-08-04,21.7,"8.2","3","2","4.3","2.3","0.534883721","Euphrasia anglica","A1766"
"691","25/04/2018","02/05/2018","A1708","ACU","M1767","Euphrasia micrantha",0,0,"W","0","7",2018-08-06,24.5,"4.9","3","0","3.8","7","1.842105263","Euphrasia micrantha","M1767"
"692","11/04/2018","23/04/2018","A397","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-06,44.6,"6","4","0","5.1","6.8","1.333333333","Euphrasia tetraquetra","T1761"
"693","20/04/2018","01/05/2018","A1313","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-08-06,49.2,"6.6","4","0","5.8","6.9","1.189655172","Euphrasia tetraquetra","T1761"
"694","11/04/2018","23/04/2018","A404","UGA","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-08-06,24.1,"5.7","2","0","4.3","4.3","1","Euphrasia tetraquetra","T1761"
"695","13/04/2018","24/04/2018","B684","PLA","M1787","Euphrasia montana",1,1,"W","0","10",2018-08-06,15.8,"5.9","2","0","3.3","0.7","0.212121212","Euphrasia montana","M1787"
"696","17/04/2018","26/04/2018","A1154","UGA","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-08-06,11.3,"2.3","1","0","0.5","0.1","0.2","Euphrasia micrantha","M1769"
"697","17/04/2018","26/04/2018","A710","ACU","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-06,56.8,"5.9","4","0","4.1","11.9","2.902439024","Euphrasia tetraquetra","T1761"
"698","17/04/2018","26/04/2018","A807","PLA","T1761","Euphrasia vigursii",1,1,"W","1","13",2018-08-06,60.4,"5.1","5","0","5.8","5","0.862068966","Euphrasia tetraquetra","T1761"
"699","25/04/2018","02/05/2018","A1679","VCH","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-06,60.7,"6","3","3","4.4","9.6","2.181818182","Euphrasia micrantha","M1768"
"700","17/04/2018","26/04/2018","A741","FOV","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-06,51.5,"5.7","4","0","5.8","8.3","1.431034483","Euphrasia tetraquetra","T1761"
"701","11/04/2018","23/04/2018","A358","HLA","T1761","Euphrasia vigursii",1,1,"W","1","14",2018-08-06,71.6,"5.3","4","0","6.6","8.7","1.318181818","Euphrasia tetraquetra","T1761"
"702","20/04/2018","01/05/2018","A1353","VCH","V1761","Euphrasia vigursii",0,1,"V","1","12",2018-08-06,57.3,"6.8","4","2","6.1","3.4","0.557377049","Euphrasia vigursii","V1761"
"703","17/04/2018","26/04/2018","A763","LPE","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-07-31,96.6,"6.4","4","0","8","12.9","1.6125","Euphrasia tetraquetra","T1761"
"704","11/04/2018","23/04/2018","A405","UGA","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-06,36.4,"6","3","0","3.9","5.7","1.461538462","Euphrasia tetraquetra","T1761"
"705","13/04/2018","23/04/2018","A545","DFL","A1763","Euphrasia anglica",0,1,"W","0","12",2018-08-07,32,"6.3","5","2","6.9","2.9","0.420289855","Euphrasia anglica","A1766"
"706","11/04/2018","23/04/2018","A453","UGA","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-07,21,"4.6","2","0","2.2","3.6","1.636363636","Euphrasia micrantha","M1768"
"707","17/04/2018","26/04/2018","B1245","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","8",2018-08-06,19.2,"6.2","2","0","3.1","1.3","0.419354839","Euphrasia rostkoviana","R1762"
"708","17/04/2018","26/04/2018","A824","PMA","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-07,49.7,"5.6","4","0","4.9","6.1","1.244897959","Euphrasia tetraquetra","T1761"
"709","11/04/2018","23/04/2018","A399","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-07,48.2,"5.6","4","0","5.4","3.8","0.703703704","Euphrasia tetraquetra","T1761"
"710","10/04/2018","19/04/2018","A251","PMA","M1769","Euphrasia micrantha",0,0,"W","0","8",2018-08-07,10.2,"4.7","1","0","2.5","2","0.8","Euphrasia micrantha","M1769"
"711","11/04/2018","23/04/2018","A366","LPE","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-07,72.4,"6","5","0","7.6","11.3","1.486842105","Euphrasia tetraquetra","T1761"
"712","25/04/2018","02/05/2018","A1734","DFL","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-07,56.5,"5.2","4","0","5.4","4.4","0.814814815","Euphrasia tetraquetra","T1761"
"713","09/04/2018","19/04/2018","A25","LCO","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-07,50.3,"5.5","4","0","4.7","7.8","1.659574468","Euphrasia tetraquetra","T1761"
"714","25/04/2018","02/05/2018","B1834","HLA","R1764","Euphrasia rostkoviana",1,1,"W","0","10",2018-08-07,26.6,"7","4","0","4.7","2.3","0.489361702","Euphrasia rostkoviana","R1764"
"715","13/04/2018","23/04/2018","A529","LPE","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-07,61.2,"5.3","5","0","6.5","6.6","1.015384615","Euphrasia tetraquetra","T1761"
"716","17/04/2018","26/04/2018","A833","UGA","T1761","Euphrasia vigursii",0,1,"W","1","14",2018-08-07,58.5,"5.6","4","0","4.8","7","1.458333333","Euphrasia tetraquetra","T1761"
"717","17/04/2018","26/04/2018","A873","ACU","A1763","Euphrasia anglica",0,1,"W","0","12",2018-08-07,41.5,"6.7","5","1","5.9","4.3","0.728813559","Euphrasia anglica","A1766"
"718","13/04/2018","24/04/2018","B654","HLA","R1764","Euphrasia rostkoviana",1,1,"W","0","11",2018-08-07,36.5,"6.9","3","0","4.7","3.4","0.723404255","Euphrasia rostkoviana","R1764"
"719","25/04/2018","02/05/2018","A1633","ACU","A1763","Euphrasia anglica",0,1,"W","0","10",2018-08-07,27,"6.6","4","1","4.1","3.4","0.829268293","Euphrasia anglica","A1766"
"720","17/04/2018","26/04/2018","A759","LPE","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-07,59,"6.1","5","0","6.2","7.9","1.274193548","Euphrasia tetraquetra","T1761"
"721","20/04/2018","01/05/2018","A1406","VCH","A1763","Euphrasia anglica",0,1,"W","0","12",2018-08-07,22.5,"7.1","4","2","4.6","1.5","0.326086957","Euphrasia anglica","A1766"
"722","17/04/2018","26/04/2018","A891","FOV","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-07,22.2,"7.1","4","0","4.9","2.9","0.591836735","Euphrasia anglica","A1766"
"723","25/04/2018","02/05/2018","A1713","HLA","M1769","Euphrasia micrantha",0,0,"W","1","9",2018-08-07,8.8,"3.7","1","0","2","0.3","0.15","Euphrasia micrantha","M1769"
"724","13/04/2018","24/04/2018","B664","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","11",2018-08-07,36.2,"8.1","3","0","4.6","8.7","1.891304348","Euphrasia rostkoviana","R1762"
"725","10/04/2018","19/04/2018","A205","DFL","A1766","Euphrasia anglica",0,1,"W","0","14",2018-08-07,34.6,"7.9","3","3","5.4","2.5","0.462962963","Euphrasia anglica","A1766"
"726","17/04/2018","26/04/2018","A812","PMA","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-08-07,16,"5.2","2","0","3.5","2.6","0.742857143","Euphrasia tetraquetra","T1761"
"727","17/04/2018","26/04/2018","A801","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-08-07,35.8,"5.3","3","0","3.7","5.2","1.405405405","Euphrasia tetraquetra","T1761"
"728","17/04/2018","26/04/2018","A874","ACU","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-07,22.1,"6.6","3","2","5.2","2.7","0.519230769","Euphrasia anglica","A1766"
"729","13/04/2018","24/04/2018","B660","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","9",2018-08-07,17,"6.5","2","0","3.4","2.3","0.676470588","Euphrasia rostkoviana","R1762"
"730","17/04/2018","26/04/2018","A1123","LPE","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-07-31,16.9,"-","2","0","3.1","2.8","0.903225806","Euphrasia micrantha","M1769"
"731","17/04/2018","26/04/2018","A1094","VCH","M1768","Euphrasia micrantha",0,0,"V","1","13",2018-08-09,35.2,"4.4","2","0","2.9","3.1","1.068965517","Euphrasia micrantha","M1768"
"732","17/04/2018","26/04/2018","A995","ACU","A1763","Euphrasia anglica",0,1,"W","0","9",2018-08-09,33,"6.7","3","1","5.2","5.6","1.076923077","Euphrasia anglica","A1766"
"733","11/04/2018","23/04/2018","A403","UGA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-09,40.8,"5.9","3","0","3.3","5.6","1.696969697","Euphrasia tetraquetra","T1761"
"734","17/04/2018","26/04/2018","A1032","OVU","M1767","Euphrasia micrantha",0,0,"W","1","6",2018-08-09,5.4,"4.2","1","0","1.9","0.5","0.263157895","Euphrasia micrantha","M1767"
"735","20/04/2018","01/05/2018","A1492","OVU","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-08-09,8.4,"4.2","1","0","2.5","1.8","0.72","Euphrasia micrantha","M1768"
"736","20/04/2018","01/05/2018","A1507","VCH","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-09,24.5,"4.1","2","0","2.4","3.8","1.583333333","Euphrasia micrantha","M1768"
"737","10/04/2018","19/04/2018","A226","HLA","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-09,18.3,"3","2","0","2.2","1.2","0.545454545","Euphrasia micrantha","M1768"
"738","09/04/2018","19/04/2018","A68","HLA","A1763","Euphrasia anglica",1,1,"W","0","9",2018-08-10,21.7,"6.2","3","0","5.9","2.8","0.474576271","Euphrasia anglica","A1766"
"739","13/04/2018","24/04/2018","B655","PLA","R1764","Euphrasia rostkoviana",1,1,"W","0","11",2018-08-10,33.6,"6","4","0","5.3","2.7","0.509433962","Euphrasia rostkoviana","R1764"
"740","15/05/2018","23/05/2018","A2049","VCH","V1761","Euphrasia vigursii",0,1,"V","0","11",2018-08-10,52.3,"5.1","3","0","4.9","5.9","1.204081633","Euphrasia vigursii","V1761"
"741","13/04/2018","26/04/2018","A536","ACU","A1763","Euphrasia anglica",0,1,"W","0","10",2018-08-10,15.2,"5.6","3","0","3.6","1.7","0.472222222","Euphrasia anglica","A1766"
"742","17/04/2018","26/04/2018","A724","DFL","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-11,60,"5.1","5","0","5.7","7.9","1.385964912","Euphrasia tetraquetra","T1761"
"743","13/04/2018","24/04/2018","B662","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","10",2018-08-11,51.2,"6","4","0","5.8","8.2","1.413793103","Euphrasia rostkoviana","R1762"
"744","17/04/2018","26/04/2018","A706","ACU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-11,67.6,"5.6","5","0","5.9","10","1.694915254","Euphrasia tetraquetra","T1761"
"745","13/04/2018","23/04/2018","A580","PLA","A1763","Euphrasia anglica",1,1,"W","0","13",2018-08-11,35.1,"7.1","4","2","5.2","2.6","0.5","Euphrasia anglica","A1766"
"746","10/04/2018","19/04/2018","A180","HLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-08-11,68.1,"5.6","4","0","5.7","14.5","2.543859649","Euphrasia tetraquetra","T1761"
"747","20/04/2018","01/05/2018","A1300","LCO","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-08-12,108.1,"6","5","5","10.5","10.3","0.980952381","Euphrasia tetraquetra","T1761"
"748","17/04/2018","26/04/2018","B1241","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","11",2018-08-12,53.1,"6.5","4","0","5","9.6","1.92","Euphrasia rostkoviana","R1762"
"749","17/04/2018","26/04/2018","A760","LPE","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-08-12,85.9,"6.2","5","1","7.3","10.4","1.424657534","Euphrasia tetraquetra","T1761"
"750","17/04/2018","26/04/2018","A897","FOV","A1763","Euphrasia anglica",0,1,"W","0","7",2018-08-13,19.2,"6.4","3","0","4.2","3","0.714285714","Euphrasia anglica","A1766"
"751","17/04/2018","26/04/2018","A709","ACU","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-13,57.4,"5.5","3","0","4.3","11.3","2.627906977","Euphrasia tetraquetra","T1761"
"752","25/04/2018","02/05/2018","B1832","HLA","R1764","Euphrasia rostkoviana",1,1,"W","1","8",2018-08-13,11.3,"7.6","4","0","3.8","1.6","0.421052632","Euphrasia rostkoviana","R1764"
"753","17/04/2018","26/04/2018","A1130","LCO","M1769","Euphrasia micrantha",0,0,"W","1","8",2018-08-13,10.6,"3.9","1","0","2.2","0.8","0.363636364","Euphrasia micrantha","M1769"
"754","13/04/2018","23/04/2018","A493","DFL","T1761","Euphrasia vigursii",0,0,"W","1","12",2018-08-13,80.4,"5.3","5","0","6.5","10.4","1.6","Euphrasia tetraquetra","T1761"
"755","11/04/2018","23/04/2018","A418","VCH","V1761","Euphrasia vigursii",0,1,"V","1","14",2018-08-14,48.7,"5.7","3","0","3.5","3.2","0.914285714","Euphrasia vigursii","V1761"
"756","10/04/2018","19/04/2018","A214","VCH","A1763","Euphrasia anglica",0,1,"W","0","12",2018-08-14,30.5,"6.8","4","3","6.4","1.7","0.265625","Euphrasia anglica","A1766"
"757","09/04/2018","19/04/2018","B122","HLA","R1765","Euphrasia rostkoviana",1,1,"W","0","12",2018-08-14,36.5,"8.4","4","1","4.4","4.5","1.022727273","Euphrasia rostkoviana","R1765"
"758","20/04/2018","01/05/2018","A1291","LPE","V1761","Euphrasia vigursii",0,1,"V","0","13",2018-08-14,59.1,"7.2","3","2","5.8","6.8","1.172413793","Euphrasia vigursii","V1761"
"759","17/04/2018","26/04/2018","A808","PLA","T1761","Euphrasia vigursii",1,1,"W","1","10",2018-08-14,22.5,"5.6","3","0","3.5","5.8","1.657142857","Euphrasia tetraquetra","T1761"
"760","25/04/2018","02/05/2018","B1838","PLA","R1764","Euphrasia rostkoviana",1,1,"W","1","9",2018-08-14,18.4,"7.5","4","1","4.7","2.9","0.617021277","Euphrasia rostkoviana","R1764"
"761","17/04/2018","26/04/2018","A813","PMA","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-14,56.7,"5.6","4","0","5.3","7.6","1.433962264","Euphrasia tetraquetra","T1761"
"762","20/04/2018","01/05/2018","A1341","VCH","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-14,54.7,"6","5","0","5.3","7.6","1.433962264","Euphrasia tetraquetra","T1761"
"763","15/05/2018","23/05/2018","A2039","PMA","M1768","Euphrasia micrantha",0,0,"W","1","5",2018-08-14,35.9,"5.4","3","0","3.5","8.5","2.428571429","Euphrasia micrantha","M1768"
"764","09/04/2018","19/04/2018","A36","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-08-15,39.4,"5","4","0","5.6","8.3","1.482142857","Euphrasia tetraquetra","T1761"
"765","17/04/2018","26/04/2018","A880","DFL","A1763","Euphrasia anglica",0,1,"W","0","13",2018-08-15,31.2,"6.3","4","2","5.7","2.4","0.421052632","Euphrasia anglica","A1766"
"766","30/04/2018","02/05/2018","A1860","ACU","V1761","Euphrasia vigursii",0,1,"V","1","14",2018-08-15,63.8,"5.8","4","0","4.2","6.4","1.523809524","Euphrasia vigursii","V1761"
"767","10/04/2018","19/04/2018","B290","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","15",2018-08-15,39.5,"7.1","3","0","4","2.3","0.575","Euphrasia rostkoviana","R1765"
"768","17/04/2018","26/04/2018","A715","DFL","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-15,54.3,"6.6","4","2","4.4","7.9","1.795454545","Euphrasia tetraquetra","T1761"
